2017-01-01 07:34:51,51,94,3,0007514000500,Spring Water 1.5L CGe,I, , ,1,1,0,0.5620,1.3900,1.3900,1.3900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,0,,0,3,1,3,0,3
2017-01-01 07:35:47,51,94,3,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.0900,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,14
2017-01-01 09:33:30,51,94,16,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,14
2017-01-01 10:13:54,51,94,35,DISCOUNT,Discount,I,,,0,1,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,12
2017-01-01 10:37:21,51,94,47,0000000004310,BFST The Boss,I, , ,8,1,0,0.0000,8.0000,8.0000,8.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,10499,1,3,0,2
2017-01-01 07:34:49,51,94,3,0007514000500,Spring Water 1.5L CGe,I, , ,1,1,0,0.5620,1.3900,1.3900,1.3900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,0,,0,3,1,3,0,2
2017-01-01 08:03:52,51,94,5,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.9500,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,52595,1,3,0,16
2017-01-01 09:38:55,51,94,21,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,14140,1,3,0,11
2017-01-01 10:05:46,51,94,28,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,21009,1,3,0,10
2017-01-01 10:09:00,51,94,29,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.1400,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,16938,1,3,0,14
2017-01-01 09:34:51,51,94,17,0,Cash,T,CA,,0,0,0,0.0000,0.0000,-20.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,6
2017-01-01 10:11:19,51,94,30,0000000004731,MFL Mocha/Flavored Latte 16oz,I, , ,14,1,0,0.0000,4.5000,4.5000,4.5000,\N,1,0,0,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,2
2017-01-01 10:13:34,51,94,35,0000000000151,Banana Organic,I, , ,2,0.38,1,0.8900,1.1900,0.4500,1.1900,\N,0,0,1,1,0.0000,0.0000,1,0,0,0.00000000,0.38,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,1,,0,3,1,3,0,5
2017-01-01 10:13:54,51,94,35,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,11
2017-01-01 10:05:46,51,94,28,DISCOUNT,Discount,I,,,0,1,0,0.0000,-0.3000,-0.3000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,21009,1,3,0,11
2017-01-01 10:38:12,51,94,47,DISCOUNT,Discount,I,,,0,1,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,10499,1,3,0,11
2017-01-01 10:11:16,51,94,30,0000000000071,CROISSANT Ham & Cheddar,I, , ,8,1,0,1.6900,3.9900,3.9900,3.9900,\N,0,0,1,0,0.0000,0.0000,8,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 08:46:11,51,94,11,0020155600000,Chana Masala,I, , ,8,0.500835,0,1.1300,5.9900,3.0000,5.9900,\N,1,0,1,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,53833,1,3,0,2
